species,question,Q1,Median,Q3
LEPTONYCTERIS_YERBABUENAE,popSize,416148.7814088781,884738.2617170672,1629184.1778318393
LEPTONYCTERIS_YERBABUENAE,popTrend,-0.12615626248712594,-0.0465260698125723,0.03310412286198134
LASIURUS_BOREALIS,popSize,10317.782623225308,20789.152285834996,36908.56513349207
LASIURUS_BOREALIS,popTrend,-0.12824856679284063,-0.058551292885105875,0.011145981022628877
IDIONYCTERIS_PHYLLOTIS,popSize,106269.4459917817,219744.86575820236,397108.67818655696
IDIONYCTERIS_PHYLLOTIS,popTrend,-0.11431625679135522,-0.059227312255152736,-0.0041383677189502505
LASIURUS_XANTHINUS,popSize,48543.79091202542,96253.62916775445,169007.3383209076
LASIURUS_XANTHINUS,popTrend,-0.06374429424097035,-0.024165222872459768,0.015413848496050816
CHIRODERMA_VILLOSUM,popSize,53749.92575169782,152291.5258814802,337486.6563381867
CHIRODERMA_VILLOSUM,popTrend,-0.1297793998832104,-0.07759890254521741,-0.025418405207224395
RHOGEESSA_GRACILIS,popSize,14242.106441849877,26138.537066168108,43470.956238097344
RHOGEESSA_GRACILIS,popTrend,-0.055500278479432716,-0.028864311205073184,-0.0022283439307136527
NYCTINOMOPS_AURISPINOSUS,popSize,29965.45239269187,55554.87117061926,93060.84464531374
NYCTINOMOPS_AURISPINOSUS,popTrend,-0.06567603714426529,-0.0293372375926057,0.007001561959053892
MYOTIS_PENINSULARIS,popSize,4606.581175861033,8535.378447569987,14291.734186083231
MYOTIS_PENINSULARIS,popTrend,-0.09399449663760368,-0.058902153624643676,-0.023809810611683684
NYCTINOMOPS_FEMOROSACCUS,popSize,47965.19326198583,120197.66006661826,246548.71607912093
NYCTINOMOPS_FEMOROSACCUS,popTrend,-0.07620693482085708,-0.03520076981099414,0.005805395198868794
NYCTICEIUS_HUMERALIS,popSize,38033.21859740932,86328.33448276443,166055.1289123282
NYCTICEIUS_HUMERALIS,popTrend,-0.03506609898130912,-0.012754192166879516,0.00955771464755009
MYOTIS_MELANORHINUS,popSize,29484.30808050237,98276.65676843499,240438.1633760045
MYOTIS_MELANORHINUS,popTrend,-0.07267599283255838,-0.03142522470772713,0.009825543417104128
LASIONYCTERIS_NOCTIVAGANS,popSize,536.8808158022205,1351.6351354761825,2780.690993110065
LASIONYCTERIS_NOCTIVAGANS,popTrend,-0.0717783964621875,-0.03554851176771912,6.813729267492602e-4
MYOTIS_AURICULUS,popSize,47931.95450375145,108399.31417474106,208006.71058475834
MYOTIS_AURICULUS,popTrend,-0.0809744441725995,-0.04415172575127879,-0.007329007329958094
MICRONYCTERIS_SCHMIDTORUM,popSize,3591.9940113611274,10007.408275783482,21946.264238713196
MICRONYCTERIS_SCHMIDTORUM,popTrend,-0.09669430321382705,-0.05827232068188728,-0.0198503381499475
URODERMA_DAVISI,popSize,11100.467080278797,22768.605856623486,40919.57246607336
URODERMA_DAVISI,popTrend,-0.12580137669499888,-0.07164016936538488,-0.017478962035770866
PLATYRRHINUS_HELLERI,popSize,6250.388433898854,15650.781564722727,32086.670935512906
PLATYRRHINUS_HELLERI,popTrend,-0.057179765068657455,-0.023502162050834025,0.010175440966989406
TONATIA_BAKERI,popSize,971.2832296915655,2002.2420113441308,3610.7291796851027
TONATIA_BAKERI,popTrend,-0.11295842901454918,-0.0729795469187828,-0.03300066482301643
EUMOPS_PEROTIS,popSize,14794.125494728209,29941.658667383213,53320.66625941846
EUMOPS_PEROTIS,popTrend,-0.0968701688078972,-0.04697556346821874,0.002919041871459714
CHIRODERMA_SALVINI,popSize,144551.7970869237,351115.79658278386,705914.5092110916
CHIRODERMA_SALVINI,popTrend,-0.18952485832291904,-0.1062835628957827,-0.023042267468646363
PTERONOTUS_GYMNONOTUS,popSize,1707.4492864121087,4568.32765230714,9767.89983226275
PTERONOTUS_GYMNONOTUS,popTrend,-0.11241216768343945,-0.05658670557061645,-7.612434577934438e-4
PHYLLODERMA_STENOPS,popSize,943.2754912944456,1818.4204632260232,3130.999859009152
PHYLLODERMA_STENOPS,popTrend,-0.0987510326354844,-0.055112443605747026,-0.011473854576009655
RHOGEESSA_ALLENI,popSize,14196.316464887333,27880.201379206726,48629.61816248561
RHOGEESSA_ALLENI,popTrend,-0.04989466609007092,-0.02323234873217631,0.003429968625718302
RHOGEESSA_BICKHAMI,popSize,2852.2544354067436,6196.307925828411,11576.708444639264
RHOGEESSA_BICKHAMI,popTrend,-0.04611178378543245,-0.02296957774643111,1.72628292570233e-4
RHOGEESSA_GENOWAYSI,popSize,4344.265030471551,5981.315134913896,7988.284256876295
RHOGEESSA_GENOWAYSI,popTrend,-0.056701367130191256,-0.035298912498577875,-0.013896457866964494
RHOGEESSA_MIRA,popSize,6481.238308828889,9322.385125070898,12899.811345440092
RHOGEESSA_MIRA,popTrend,-0.08537122216236956,-0.05436087469042761,-0.02335052721848565
TRINYCTERIS_NICEFORI,popSize,80.14471555357109,188.18462734719324,370.1134991499325
TRINYCTERIS_NICEFORI,popTrend,-0.10879728749148145,-0.05430382412884745,1.89639233786551e-4
URODERMA_CONVEXUM,popSize,23984.149220856903,46729.82860508512,81059.0014921164
URODERMA_CONVEXUM,popTrend,-0.05576737482652304,-0.02415218351717348,0.007463007792176082
EUMOPS_FEROX,popSize,31401.148496020443,58948.490428558274,99623.20395384755
EUMOPS_FEROX,popTrend,-0.07167373600504942,-0.0338395318025506,0.003994672399948211
MYOTIS_EVOTIS,popSize,9047.295471548825,47832.941752762796,152840.7523804211
MYOTIS_EVOTIS,popTrend,-0.09233451035466508,-0.046953415654377904,-0.0015723209540907182
MYOTIS_NIGRICANS,popSize,25943.30345966153,191014.88496631588,733828.0823254397
MYOTIS_NIGRICANS,popTrend,-0.04269727725751374,-0.0053319669619591005,0.03203334333359553
EUMOPS_AURIPENDULUS,popSize,7348.436599592216,25138.946304581426,62466.69499841443
EUMOPS_AURIPENDULUS,popTrend,-0.08998999745414976,-0.04938197620147116,-0.008773954948792559
MOLOSSUS_MOLOSSUS,popSize,65279.91567028754,252462.9365498799,674416.0713874043
MOLOSSUS_MOLOSSUS,popTrend,-0.04589504715111168,-0.02101021053346291,0.0038746260841858587
