species,question,Q1,Median,Q3
MYOTIS_SODALIS,cli_sub1,0.0025403631910572754,0.022276095713023657,0.09129554246138905
MYOTIS_SODALIS,cli_sub2,0.006879118320170912,0.03547054306723914,0.10835380640552128
MYOTIS_SODALIS,cli_sub3,0.014118593959690761,0.055974545792329335,0.14618413572512257
MYOTIS_SODALIS,cli_sub4,0.0010356840486182575,0.008440657794081258,0.033913263215942346
MYOTIS_SODALIS,cli_sub5,2.0511089629529334e-5,2.5004510823256978e-5,3.0112319935866237e-5
MYOTIS_SODALIS,dev_sub1,0.007407346928249045,0.0180995552430838,0.03631587976720352
MYOTIS_SODALIS,dev_sub2,5.277499581445724e-4,0.0041293867130583,0.01631905774283826
MYOTIS_SODALIS,dev_sub3,1.705744309797247e-5,2.6455035048520483e-4,0.0015242806433347384
MYOTIS_SODALIS,en_sub1,0.010189758853396456,0.021658171354999964,0.039663580472160676
MYOTIS_SODALIS,en_sub2,0.0012612367371900182,0.009331763428547869,0.03554734231960022
MYOTIS_SODALIS,en_sub3,1.7534805148539324e-4,0.005551222046950803,0.04623056155891869
MYOTIS_SODALIS,geo_sub1,2.038172368922528e-5,2.4938037058432692e-5,3.012929614261381e-5
MYOTIS_SODALIS,geo_sub2,2.0468746716754793e-5,2.5022594177411217e-5,3.020818669265935e-5
MYOTIS_SODALIS,geo_sub3,2.060973330420013e-5,2.5159986725884066e-5,3.0336961469983516e-5
MYOTIS_SODALIS,hu_sub1,0.007807810948811354,0.027118509336031875,0.06698628456612221
MYOTIS_SODALIS,hu_sub2,1.1446197167151645e-5,2.503089640427246e-4,0.001737383903627748
MYOTIS_SODALIS,hu_sub3,9.95546768578588e-4,0.01073117307353871,0.04989488894917182
MYOTIS_SODALIS,in_sub1,0.21599253696433587,0.3782664243088623,0.5626408045659568
MYOTIS_SODALIS,in_sub2,1.3108803648190573e-4,0.002446417685398735,0.01549911773339363
MYOTIS_SODALIS,in_sub3,2.0414969966074513e-5,2.503207214549481e-5,3.0299654197430368e-5
MYOTIS_SODALIS,in_sub4,5.873468633056312e-6,1.2720631680316447e-4,8.786063351837065e-4
MYOTIS_SODALIS,in_sub5,8.770268297614642e-6,0.001223397495456172,0.023286185208406196
MYOTIS_SODALIS,in_sub6,7.868946185026191e-6,8.641109249649393e-5,4.1299232780639584e-4
MYOTIS_SODALIS,na_sub1,0.024051115190810747,0.05674916968239285,0.11000860766291765
MYOTIS_SODALIS,na_sub2,1.6785970608530505e-5,1.956920334731815e-4,9.660007435698742e-4
MYOTIS_SODALIS,na_sub3,1.6203192605546984e-4,0.0035274799587822997,0.024207207999129343
MYOTIS_SODALIS,po_sub1,0.006456380238147082,0.016098486120914406,0.03273891321390909
MYOTIS_SODALIS,po_sub2,1.0306734571569637e-4,0.0029123856080755395,0.02303198021460562
MYOTIS_SODALIS,po_sub3,0.0271669866166002,0.056917216206969094,0.10234334338393147
MYOTIS_SODALIS,po_sub4,2.0368687633372628e-5,2.494513544422333e-5,3.016236695809521e-5
MYOTIS_SODALIS,po_sub5,5.765486221560217e-4,0.01078375127630779,0.06699541232467765
MYOTIS_SODALIS,po_sub6,1.3111898423482243e-5,2.3216165958601836e-4,0.0014372760508270285
MYOTIS_SODALIS,tr_sub1,9.640703368669979e-4,0.0043032442490288526,0.012450440408831254
MYOTIS_SODALIS,tr_sub2,7.517711562566262e-4,0.003727824405093994,0.011452996507901103
MYOTIS_SODALIS,tr_sub3,2.045078507301761e-5,2.4902737749046864e-5,2.9959796249439683e-5
MYOTIS_SODALIS,tr_sub4,2.03932370498786e-5,2.4844004597555766e-5,2.9901170856377295e-5
